,type,sex,buy
2897,spam,0,0
2898,ham,0,0
2899,ham,0,0
2900,ham,0,0
2901,ham,0,0
2902,spam,0,0
2903,ham,0,0
2904,ham,0,0
2905,ham,0,0
2906,ham,0,0
2907,ham,0,0
2908,ham,0,0
2909,ham,0,0
2910,spam,0,0
2911,ham,0,0
2912,ham,0,0
2913,ham,0,0
2914,ham,0,0
2915,spam,0,0
2916,ham,0,0
2917,ham,0,0
2918,ham,0,0
2919,ham,0,0
2920,ham,0,0
2921,ham,0,0
2922,ham,0,0
2923,ham,0,0
2924,ham,0,0
2925,ham,0,0
2926,ham,0,0
2927,ham,0,0
2928,ham,0,0
2929,ham,0,0
2930,ham,0,0
2931,ham,0,0
2932,ham,0,0
2933,ham,0,0
2934,ham,0,1
2935,ham,0,0
2936,ham,0,0
2937,ham,0,0
2938,ham,0,0
2939,ham,0,0
2940,ham,0,0
2941,spam,0,0
2942,ham,0,0
2943,ham,0,0
2944,ham,0,0
2945,spam,0,0
2946,ham,0,0
2947,ham,0,0
2948,ham,0,0
2949,ham,0,0
2950,ham,0,0
2951,ham,0,0
2952,ham,0,0
2953,ham,0,0
2954,spam,0,0
2955,ham,0,0
2956,ham,0,0
2957,ham,0,0
2958,ham,0,0
2959,spam,0,0
2960,ham,0,0
2961,ham,0,0
2962,ham,0,0
2963,ham,0,0
2964,ham,0,0
2965,spam,0,0
2966,ham,0,0
2967,ham,0,0
2968,ham,0,0
2969,ham,0,0
2970,ham,0,0
2971,ham,0,0
2972,ham,0,0
2973,ham,0,0
2974,ham,0,0
2975,ham,0,0
2976,ham,0,0
2977,ham,0,0
2978,ham,0,0
2979,ham,0,0
2980,spam,0,0
2981,ham,0,0
2982,ham,0,0
2983,ham,0,0
2984,ham,0,0
2985,ham,0,0
2986,ham,0,0
2987,spam,0,0
2988,ham,0,0
2989,ham,0,0
2990,spam,0,0
2991,ham,0,0
2992,spam,0,0
2993,ham,0,0
2994,ham,0,1
2995,ham,0,0
2996,ham,0,0
2997,ham,0,0
2998,ham,0,0
2999,ham,0,0
3000,ham,0,0
3001,ham,0,0
3002,spam,0,0
3003,ham,0,0
3004,ham,0,0
3005,spam,0,0
3006,ham,0,0
3007,ham,0,0
3008,ham,0,0
3009,spam,0,0
3010,spam,0,0
3011,ham,0,0
3012,ham,0,0
3013,ham,0,0
3014,spam,0,0
3015,ham,0,0
3016,ham,0,0
3017,ham,0,0
3018,ham,0,0
3019,ham,0,0
3020,ham,0,0
3021,ham,0,0
3022,ham,0,0
3023,ham,0,0
3024,ham,0,0
3025,ham,0,0
3026,ham,0,0
3027,ham,0,0
3028,ham,0,0
3029,ham,0,0
3030,ham,0,0
3031,ham,0,0
3032,ham,0,0
3033,ham,0,0
3034,ham,0,0
3035,ham,0,0
3036,ham,0,0
3037,ham,0,0
3038,ham,0,0
3039,ham,0,0
3040,ham,0,0
3041,ham,0,0
3042,ham,0,0
3043,ham,0,0
3044,ham,0,0
3045,ham,0,0
3046,ham,0,0
3047,ham,0,0
3048,ham,0,0
3049,ham,0,0
3050,ham,0,0
3051,ham,0,0
3052,ham,0,0
3053,ham,0,0
3054,ham,0,0
3055,ham,0,0
3056,spam,0,0
3057,ham,0,0
3058,ham,0,0
3059,spam,1,0
3060,ham,0,0
3061,ham,0,0
3062,ham,0,0
3063,ham,0,0
3064,spam,0,0
3065,ham,0,1
3066,ham,0,0
3067,spam,0,0
3068,ham,0,0
3069,ham,0,0
3070,ham,0,0
3071,ham,0,0
3072,ham,0,0
3073,ham,0,1
3074,ham,0,0
3075,ham,0,0
3076,ham,0,0
3077,ham,0,0
3078,ham,0,0
3079,ham,0,0
3080,ham,0,0
3081,ham,0,0
3082,ham,0,0
3083,ham,0,0
3084,ham,0,0
3085,ham,0,0
3086,ham,0,0
3087,ham,0,0
3088,ham,0,0
3089,ham,0,0
3090,ham,0,0
3091,ham,0,0
3092,spam,0,0
3093,ham,0,0
3094,ham,0,0
3095,ham,0,0
3096,ham,0,0
3097,ham,0,0
3098,ham,0,0
3099,ham,0,0
3100,ham,0,0
3101,ham,0,0
3102,ham,0,0
3103,ham,0,0
3104,ham,0,0
3105,ham,0,0
3106,ham,0,0
3107,ham,0,0
3108,ham,0,0
3109,ham,0,0
3110,ham,0,0
3111,spam,0,0
3112,ham,0,0
3113,ham,0,0
3114,ham,0,0
3115,ham,0,0
3116,ham,0,0
3117,ham,0,0
3118,ham,0,0
3119,ham,0,0
3120,ham,0,0
3121,ham,0,0
3122,ham,0,0
3123,spam,0,0
3124,ham,0,0
3125,ham,0,0
3126,spam,0,0
3127,ham,0,0
3128,ham,1,0
3129,ham,0,0
3130,ham,0,0
3131,ham,0,0
3132,spam,0,0
3133,ham,0,0
3134,ham,0,0
3135,ham,0,0
3136,ham,0,0
3137,ham,0,0
3138,ham,0,0
3139,ham,0,0
3140,ham,0,0
3141,spam,2,0
3142,ham,0,0
3143,ham,0,0
3144,ham,0,0
3145,ham,0,0
3146,ham,0,0
3147,ham,0,0
3148,ham,0,0
3149,ham,0,0
3150,ham,0,0
3151,ham,0,0
3152,ham,0,0
3153,spam,0,0
3154,ham,0,0
3155,spam,0,0
3156,ham,0,0
3157,ham,0,0
3158,ham,0,0
3159,ham,0,0
3160,ham,0,0
3161,ham,0,0
3162,ham,0,0
3163,ham,0,0
3164,spam,0,0
3165,ham,0,0
3166,ham,0,0
3167,spam,0,0
3168,ham,0,0
3169,ham,0,0
3170,ham,0,0
3171,ham,0,0
3172,ham,0,0
3173,ham,0,0
3174,spam,0,0
3175,ham,0,0
3176,spam,0,0
3177,ham,0,0
3178,ham,0,0
3179,ham,0,0
3180,ham,0,0
3181,ham,0,0
3182,ham,0,0
3183,ham,0,0
3184,ham,0,0
3185,ham,0,0
3186,ham,0,0
3187,ham,0,0
3188,ham,0,0
3189,spam,0,0
3190,ham,0,0
3191,ham,0,0
3192,spam,0,0
3193,ham,0,0
3194,ham,0,0
3195,ham,0,0
3196,ham,0,0
3197,ham,0,0
3198,ham,0,0
3199,ham,0,0
3200,ham,0,0
3201,ham,0,0
3202,ham,0,0
3203,ham,0,0
3204,ham,0,0
3205,ham,0,0
3206,ham,0,0
3207,ham,0,0
3208,ham,0,0
3209,ham,0,0
3210,ham,0,0
3211,ham,1,0
3212,ham,0,0
3213,ham,0,0
3214,ham,0,0
3215,ham,0,0
3216,ham,0,0
3217,spam,0,0
3218,ham,0,0
3219,ham,0,0
3220,ham,0,0
3221,ham,0,0
3222,spam,0,0
3223,ham,0,0
3224,ham,0,0
3225,ham,0,0
3226,ham,0,0
3227,ham,0,0
3228,ham,0,0
3229,spam,0,0
3230,spam,0,0
3231,ham,0,0
3232,ham,0,0
3233,ham,0,0
3234,ham,0,0
3235,ham,0,0
3236,ham,0,0
3237,ham,0,0
3238,ham,0,0
3239,ham,0,0
3240,ham,0,0
3241,ham,0,0
3242,ham,0,0
3243,ham,0,0
3244,ham,0,0
3245,ham,0,0
3246,ham,0,0
3247,ham,0,0
3248,ham,0,0
3249,ham,0,0
3250,ham,0,0
3251,ham,0,0
3252,ham,0,0
3253,ham,0,0
3254,ham,0,0
3255,ham,0,0
3256,ham,0,0
3257,ham,0,0
3258,ham,0,0
3259,ham,0,0
3260,spam,0,0
3261,ham,0,0
3262,ham,0,0
3263,ham,0,0
3264,ham,0,0
3265,ham,0,0
3266,spam,0,0
3267,ham,0,0
3268,ham,0,0
3269,ham,0,0
3270,ham,0,0
3271,ham,0,0
3272,spam,0,0
3273,ham,0,0
3274,ham,0,0
3275,ham,0,0
3276,ham,0,0
3277,ham,0,0
3278,ham,0,0
3279,ham,0,0
3280,ham,0,0
3281,ham,0,0
3282,ham,0,0
3283,ham,0,0
3284,ham,0,0
3285,ham,0,0
3286,ham,0,0
3287,ham,0,0
3288,ham,0,0
3289,spam,0,0
3290,spam,0,0
3291,ham,0,0
3292,ham,0,0
3293,ham,0,0
3294,ham,0,0
3295,ham,0,0
3296,ham,0,0
3297,ham,0,0
3298,spam,0,0
3299,spam,0,0
3300,ham,0,0
3301,ham,0,0
3302,spam,0,0
3303,ham,0,0
3304,ham,0,0
3305,ham,0,0
3306,ham,0,0
3307,ham,0,0
3308,ham,0,0
3309,ham,0,0
3310,ham,0,0
3311,ham,0,0
3312,ham,0,0
3313,ham,0,0
3314,ham,0,0
3315,ham,0,0
3316,spam,0,0
3317,ham,0,0
3318,ham,0,0
3319,ham,0,0
3320,ham,0,0
3321,ham,0,0
3322,ham,0,0
3323,ham,0,0
3324,ham,1,0
3325,ham,0,0
3326,ham,0,0
3327,ham,0,0
3328,ham,0,0
3329,ham,0,0
3330,ham,0,0
3331,ham,0,0
3332,ham,0,0
3333,ham,0,0
3334,spam,0,0
3335,ham,0,0
3336,ham,0,0
3337,ham,0,0
3338,ham,0,0
3339,ham,0,0
3340,ham,0,0
3341,ham,0,0
3342,ham,0,0
3343,ham,0,0
3344,ham,0,0
3345,ham,0,0
3346,ham,0,0
3347,ham,0,0
3348,ham,0,0
3349,ham,0,0
3350,ham,0,0
3351,ham,0,0
3352,ham,0,0
3353,ham,0,0
3354,ham,0,0
3355,ham,0,0
3356,ham,0,0
3357,ham,0,0
3358,ham,0,0
3359,ham,0,0
3360,spam,0,0
3361,ham,0,0
3362,ham,0,0
3363,ham,0,0
3364,ham,0,0
3365,ham,0,0
3366,ham,0,0
3367,ham,0,0
3368,ham,0,0
3369,ham,0,0
3370,ham,0,0
3371,ham,0,0
3372,ham,0,0
3373,ham,0,0
3374,ham,0,0
3375,ham,0,0
3376,ham,0,0
3377,ham,0,0
3378,ham,0,0
3379,ham,0,0
3380,ham,0,0
3381,ham,0,0
3382,spam,0,0
3383,ham,0,0
3384,ham,0,0
3385,spam,0,0
3386,ham,0,0
3387,ham,0,0
3388,ham,0,0
3389,ham,0,0
3390,ham,0,0
3391,spam,0,0
3392,ham,0,0
3393,ham,0,0
3394,ham,0,0
3395,ham,0,0
3396,ham,0,1
3397,spam,0,0
3398,ham,0,0
3399,ham,0,0
3400,ham,0,0
3401,spam,0,0
3402,ham,0,0
3403,ham,0,0
3404,ham,0,0
3405,ham,0,0
3406,ham,0,0
3407,ham,0,0
3408,ham,0,0
3409,spam,0,0
3410,ham,0,0
3411,ham,0,0
3412,ham,0,0
3413,ham,0,0
3414,ham,0,0
3415,ham,0,0
3416,ham,0,0
3417,ham,0,0
3418,ham,0,0
3419,spam,0,0
3420,spam,0,0
3421,spam,0,0
3422,spam,0,0
3423,spam,0,0
3424,spam,0,0
3425,spam,0,0
3426,ham,0,0
3427,ham,0,0
3428,ham,0,0
3429,ham,0,0
3430,ham,0,0
3431,ham,0,0
3432,ham,0,0
3433,spam,0,0
3434,ham,0,0
3435,ham,0,0
3436,ham,0,0
3437,ham,0,0
3438,ham,0,0
3439,ham,0,0
3440,ham,0,0
3441,ham,0,0
3442,spam,0,0
3443,spam,0,0
3444,ham,0,0
3445,ham,0,0
3446,ham,0,0
3447,ham,0,0
3448,ham,0,0
3449,ham,0,0
3450,ham,0,0
3451,ham,0,0
3452,ham,0,0
3453,ham,0,0
3454,ham,0,0
3455,ham,0,0
3456,ham,0,0
3457,ham,0,0
3458,ham,0,0
3459,ham,0,0
3460,spam,0,0
3461,ham,0,0
3462,ham,0,0
3463,spam,0,0
3464,ham,0,0
3465,ham,0,0
3466,ham,0,0
3467,ham,0,0
3468,spam,0,0
3469,ham,0,0
3470,ham,0,0
3471,ham,0,0
3472,ham,0,0
3473,ham,0,0
3474,ham,0,0
3475,ham,0,0
3476,ham,0,0
3477,ham,0,0
3478,ham,0,0
3479,ham,0,0
3480,ham,0,0
3481,ham,0,0
3482,ham,0,0
3483,spam,0,0
3484,ham,0,0
3485,ham,0,0
3486,ham,0,1
3487,ham,0,0
3488,ham,0,0
3489,ham,0,0
3490,ham,0,0
3491,ham,0,0
3492,ham,0,0
3493,ham,0,0
3494,ham,0,0
3495,spam,0,0
3496,spam,0,0
3497,ham,0,0
3498,ham,0,0
3499,ham,0,0
3500,ham,0,0
3501,spam,0,0
3502,ham,0,0
3503,ham,0,0
3504,ham,0,0
3505,ham,0,0
3506,ham,0,0
3507,ham,0,0
3508,ham,0,0
3509,ham,0,0
3510,ham,0,0
3511,ham,0,0
3512,ham,0,0
3513,ham,0,0
3514,ham,0,0
3515,ham,0,0
3516,ham,0,0
3517,ham,0,0
3518,ham,0,0
3519,ham,0,0
3520,ham,0,0
3521,ham,0,0
3522,ham,0,0
3523,ham,0,0
3524,ham,0,0
3525,ham,0,0
3526,ham,0,0
3527,ham,0,0
3528,ham,0,0
3529,spam,0,0
3530,spam,0,0
3531,ham,0,0
3532,ham,0,0
3533,ham,0,0
3534,ham,0,0
3535,ham,0,0
3536,ham,0,0
3537,ham,0,0
3538,ham,0,0
3539,ham,0,0
3540,ham,0,0
3541,ham,0,0
3542,ham,0,0
3543,ham,0,0
3544,ham,0,0
3545,ham,0,0
3546,ham,0,0
3547,ham,0,0
3548,spam,0,0
3549,ham,0,0
3550,ham,0,0
3551,ham,0,0
3552,ham,0,0
3553,ham,0,0
3554,ham,0,0
3555,ham,0,0
3556,spam,0,0
3557,ham,0,0
3558,ham,0,0
3559,ham,0,0
3560,spam,0,0
3561,ham,0,0
3562,spam,0,0
3563,ham,0,0
3564,spam,0,0
3565,ham,0,0
3566,ham,0,0
3567,ham,0,0
3568,spam,0,0
3569,ham,0,0
3570,ham,0,0
3571,spam,0,0
3572,ham,0,0
3573,ham,0,0
3574,spam,0,0
3575,ham,0,0
3576,ham,0,0
3577,ham,0,0
3578,ham,0,0
3579,ham,0,0
3580,ham,0,0
3581,ham,0,0
3582,ham,0,0
3583,ham,0,0
3584,ham,0,0
3585,spam,0,0
3586,ham,0,0
3587,spam,0,0
3588,ham,0,0
3589,ham,0,0
3590,ham,0,1
3591,ham,0,0
3592,ham,0,0
3593,ham,0,0
3594,ham,0,0
3595,spam,0,0
3596,ham,0,0
3597,ham,0,0
3598,spam,0,0
3599,ham,0,0
3600,ham,0,0
3601,ham,0,0
3602,ham,0,0
3603,ham,0,0
3604,ham,0,0
3605,ham,0,0
3606,ham,0,0
3607,ham,0,0
3608,ham,0,0
3609,ham,0,0
3610,ham,0,0
3611,ham,0,0
3612,ham,0,0
3613,ham,0,0
3614,ham,0,0
3615,ham,0,0
3616,ham,0,0
3617,ham,0,0
3618,ham,0,0
3619,ham,0,0
3620,spam,0,0
3621,ham,0,0
3622,ham,0,0
3623,ham,0,0
3624,ham,0,0
3625,ham,0,0
3626,ham,0,0
3627,ham,0,0
3628,ham,0,0
3629,ham,0,0
3630,ham,0,0
3631,spam,0,0
3632,ham,1,0
3633,ham,0,0
3634,ham,0,0
3635,ham,0,0
3636,ham,0,0
3637,ham,0,0
3638,ham,0,0
3639,spam,0,0
3640,ham,0,0
3641,ham,0,0
3642,spam,0,0
3643,ham,0,0
3644,ham,0,0
3645,ham,0,0
3646,spam,0,0
3647,ham,0,0
3648,ham,0,0
3649,ham,0,0
3650,ham,0,0
3651,ham,0,0
3652,ham,0,0
3653,ham,0,0
3654,ham,0,0
3655,ham,0,0
3656,ham,0,0
3657,ham,0,0
3658,ham,0,0
3659,ham,0,0
3660,ham,0,0
3661,ham,0,0
3662,ham,0,0
3663,ham,0,0
3664,ham,0,0
3665,ham,0,0
3666,ham,0,0
3667,ham,0,0
3668,ham,0,0
3669,ham,0,0
3670,ham,0,0
3671,ham,0,0
3672,ham,0,0
3673,ham,0,0
3674,ham,0,0
3675,spam,0,0
3676,ham,0,0
3677,ham,0,0
3678,ham,0,0
3679,spam,0,0
3680,ham,0,0
3681,ham,0,0
3682,ham,0,0
3683,ham,0,0
3684,ham,0,0
3685,ham,0,0
3686,ham,0,0
3687,ham,0,0
3688,ham,0,0
3689,ham,0,0
3690,ham,0,0
3691,ham,0,0
3692,ham,0,0
3693,ham,0,0
3694,ham,0,0
3695,ham,0,0
3696,ham,0,0
3697,ham,0,0
3698,spam,0,0
3699,ham,0,0
3700,ham,0,0
3701,ham,0,0
3702,ham,0,0
3703,ham,0,0
3704,ham,0,0
3705,ham,0,0
3706,ham,0,0
3707,ham,0,0
3708,ham,0,0
3709,spam,0,0
3710,ham,0,0
3711,ham,0,0
3712,ham,0,0
3713,ham,0,0
3714,ham,0,0
3715,ham,0,0
3716,ham,0,0
3717,ham,0,0
3718,ham,0,0
3719,ham,0,0
3720,spam,0,0
3721,ham,0,0
3722,ham,0,0
3723,ham,0,0
3724,ham,0,0
3725,spam,0,0
3726,ham,0,0
3727,ham,0,0
3728,ham,0,0
3729,ham,0,0
3730,ham,0,0
3731,ham,0,0
3732,ham,0,0
3733,ham,0,0
3734,ham,0,0
3735,ham,0,0
3736,ham,0,0
3737,ham,0,0
3738,ham,0,0
3739,ham,0,0
3740,ham,0,0
3741,ham,0,0
3742,spam,0,0
3743,ham,0,0
3744,ham,0,0
3745,ham,0,0
3746,ham,0,0
3747,ham,0,0
3748,ham,0,0
3749,ham,0,0
3750,spam,0,0
3751,ham,0,0
3752,ham,0,0
3753,ham,0,0
3754,ham,0,0
3755,spam,0,0
3756,ham,0,0
3757,ham,0,0
3758,spam,0,0
3759,ham,0,0
3760,ham,0,0
3761,ham,0,0
3762,ham,0,0
3763,spam,0,0
3764,ham,0,0
3765,ham,0,0
3766,spam,0,0
3767,ham,0,0
3768,ham,0,0
3769,ham,0,0
3770,ham,0,0
3771,ham,0,0
3772,ham,0,0
3773,ham,0,0
3774,ham,0,0
3775,ham,0,0
3776,ham,0,0
3777,ham,0,0
3778,spam,1,0
3779,ham,0,0
3780,spam,0,0
3781,ham,0,0
3782,ham,0,0
3783,ham,0,0
3784,ham,0,0
3785,ham,0,0
3786,ham,0,0
3787,ham,0,0
3788,ham,0,0
3789,spam,0,0
3790,ham,0,0
3791,ham,0,0
3792,spam,0,0
3793,ham,0,0
3794,ham,0,0
3795,ham,0,0
3796,ham,0,0
3797,ham,0,0
3798,ham,0,0
3799,ham,0,0
3800,ham,0,0
3801,spam,0,0
3802,ham,0,0
3803,ham,0,0
3804,ham,0,0
3805,ham,0,0
3806,ham,0,0
3807,spam,0,0
3808,ham,0,0
3809,ham,0,0
3810,ham,0,0
3811,ham,0,0
3812,ham,0,0
3813,ham,0,0
3814,ham,0,0
3815,ham,0,0
3816,ham,0,0
3817,ham,0,0
3818,ham,0,0
3819,spam,0,0
3820,ham,0,0
3821,ham,0,0
3822,ham,0,0
3823,ham,0,0
3824,ham,0,0
3825,ham,0,0
3826,ham,0,0
3827,ham,0,0
3828,spam,0,0
3829,ham,0,0
3830,ham,0,0
3831,ham,0,0
3832,ham,0,1
3833,ham,0,0
3834,ham,0,0
3835,ham,0,0
3836,ham,0,0
3837,ham,0,0
3838,ham,0,0
3839,ham,0,0
3840,ham,0,0
3841,ham,0,0
3842,ham,0,0
3843,ham,0,0
3844,ham,0,0
3845,ham,0,0
3846,ham,0,0
3847,ham,0,0
3848,spam,0,0
3849,ham,0,0
3850,ham,0,0
3851,ham,1,0
3852,ham,0,0
3853,ham,0,0
3854,ham,0,0
3855,ham,0,0
3856,spam,0,0
3857,ham,0,0
3858,ham,0,1
3859,ham,0,0
3860,spam,0,0
3861,ham,0,0
3862,spam,0,0
3863,ham,0,0
3864,spam,0,0
3865,ham,0,0
3866,ham,0,0
3867,ham,0,0
3868,ham,0,0
3869,ham,0,0
3870,ham,0,0
3871,ham,0,0
3872,ham,0,0
3873,ham,0,0
3874,ham,0,0
3875,ham,0,0
3876,ham,0,0
3877,ham,0,0
3878,ham,0,0
3879,ham,0,0
3880,ham,0,0
3881,ham,0,0
3882,ham,0,0
3883,ham,0,0
3884,ham,0,0
3885,spam,0,0
3886,ham,0,0
3887,ham,0,0
3888,ham,0,0
3889,ham,0,0
3890,ham,0,0
3891,spam,0,0
3892,ham,0,0
3893,spam,0,0
3894,ham,0,0
3895,spam,0,0
3896,ham,0,0
3897,spam,0,0
3898,ham,0,0
3899,ham,0,0
3900,ham,0,0
3901,ham,0,0
3902,ham,0,0
3903,ham,0,0
3904,ham,0,0
3905,spam,0,0
3906,spam,0,0
3907,ham,0,0
3908,ham,0,0
3909,ham,0,0
3910,ham,0,0
3911,ham,0,0
3912,ham,0,0
3913,spam,0,0
3914,ham,0,0
3915,ham,0,0
3916,ham,0,0
3917,ham,0,0
3918,ham,0,0
3919,ham,0,0
3920,ham,0,0
3921,spam,0,0
3922,ham,0,0
3923,ham,0,0
3924,ham,0,0
3925,ham,0,0
3926,ham,0,0
3927,ham,0,0
3928,ham,0,0
3929,ham,0,0
3930,ham,0,0
3931,ham,0,0
3932,ham,0,0
3933,ham,0,0
3934,ham,0,0
3935,ham,0,0
3936,ham,0,0
3937,ham,0,0
3938,ham,0,0
3939,ham,0,0
3940,ham,0,0
3941,ham,0,0
3942,spam,0,0
3943,ham,0,0
3944,ham,0,0
3945,ham,0,0
3946,ham,0,0
3947,ham,0,0
3948,ham,0,0
3949,ham,0,0
3950,ham,0,0
3951,ham,0,0
3952,ham,0,0
3953,ham,0,2
3954,spam,0,0
3955,ham,0,0
3956,ham,0,0
3957,ham,0,0
3958,ham,0,0
3959,ham,0,0
3960,ham,0,0
3961,ham,0,0
3962,ham,0,0
3963,spam,0,0
3964,ham,0,0
3965,ham,0,0
3966,ham,0,0
3967,ham,0,0
3968,spam,0,0
3969,ham,0,0
3970,ham,0,0
3971,ham,0,0
3972,spam,0,0
3973,ham,0,0
3974,ham,0,0
3975,ham,0,0
3976,ham,0,0
3977,ham,0,0
3978,spam,0,0
3979,ham,0,1
3980,ham,0,0
3981,spam,0,0
3982,ham,0,0
3983,ham,0,0
3984,ham,0,0
3985,ham,0,0
3986,ham,0,0
3987,ham,0,0
3988,spam,0,0
3989,ham,0,0
3990,ham,0,0
3991,spam,0,0
3992,ham,0,0
3993,ham,0,0
3994,ham,0,0
3995,ham,0,0
3996,ham,0,0
3997,ham,0,0
3998,spam,0,0
3999,spam,0,0
4000,ham,0,0
4001,spam,0,0
4002,ham,0,0
4003,ham,0,0
4004,ham,0,0
4005,ham,0,0
4006,ham,0,0
4007,ham,0,0
4008,ham,0,0
4009,ham,0,0
4010,ham,0,0
4011,spam,0,0
4012,spam,0,0
4013,ham,0,0
4014,ham,0,0
4015,ham,0,0
4016,spam,0,0
4017,ham,0,0
4018,ham,0,0
4019,ham,0,0
4020,spam,0,0
4021,ham,0,0
4022,ham,0,0
4023,ham,0,0
4024,ham,0,0
4025,ham,0,0
4026,ham,0,0
4027,ham,0,0
4028,ham,0,0
4029,ham,0,0
4030,ham,0,0
4031,ham,0,0
4032,ham,0,0
4033,ham,0,0
4034,ham,0,0
4035,ham,0,0
4036,spam,0,0
4037,ham,0,0
4038,ham,0,0
4039,ham,0,0
4040,ham,0,0
4041,ham,0,0
4042,spam,0,0
4043,ham,0,0
4044,ham,0,0
4045,ham,0,0
4046,ham,0,0
4047,spam,0,0
4048,spam,0,0
4049,ham,0,0
4050,ham,0,0
4051,ham,0,0
4052,ham,0,0
4053,ham,0,0
4054,ham,0,0
4055,ham,0,0
4056,ham,0,0
4057,ham,0,0
4058,ham,0,0
4059,ham,0,0
4060,spam,0,0
4061,spam,0,0
4062,ham,0,0
4063,ham,0,0
4064,ham,0,0
4065,ham,0,0
4066,ham,0,0
4067,ham,0,0
4068,spam,0,0
4069,spam,0,0
4070,ham,0,0
4071,ham,0,0
4072,ham,0,0
4073,spam,0,0
4074,ham,0,0
4075,ham,0,0
4076,ham,0,0
4077,spam,0,0
4078,ham,0,0
4079,ham,0,0
4080,ham,0,0
4081,ham,0,0
4082,ham,0,0
4083,ham,0,0
4084,ham,0,0
4085,ham,0,0
4086,spam,0,0
4087,ham,0,0
4088,spam,0,0
4089,ham,0,0
4090,ham,0,0
4091,spam,0,0
4092,ham,0,0
4093,ham,0,0
4094,ham,0,0
4095,ham,0,0
4096,ham,0,0
4097,ham,0,0
4098,ham,0,0
4099,ham,0,0
4100,ham,0,0
4101,ham,0,0
4102,spam,0,0
4103,ham,0,0
4104,spam,0,0
4105,ham,0,0
4106,ham,0,0
4107,ham,0,0
4108,spam,0,0
4109,ham,0,0
4110,ham,0,0
4111,ham,0,0
4112,spam,0,0
4113,ham,0,0
4114,ham,0,0
4115,ham,0,0
4116,ham,0,0
4117,ham,0,0
4118,ham,0,0
4119,ham,0,0
4120,ham,0,0
4121,ham,0,0
4122,ham,0,0
4123,ham,0,0
4124,ham,0,0
4125,ham,1,0
4126,ham,0,0
4127,spam,0,0
4128,ham,0,0
4129,ham,0,0
4130,ham,0,0
4131,ham,0,0
4132,ham,0,0
4133,ham,0,0
4134,spam,1,0
4135,ham,0,0
4136,ham,0,0
4137,ham,0,0
4138,ham,0,0
4139,ham,0,0
4140,ham,0,0
4141,ham,0,0
4142,ham,0,0
4143,ham,0,0
4144,spam,0,0
4145,ham,0,0
4146,ham,0,0
4147,ham,0,0
4148,ham,0,0
4149,spam,0,0
4150,ham,0,0
4151,ham,0,0
4152,ham,0,0
4153,ham,0,0
4154,spam,0,0
4155,ham,0,0
4156,spam,0,0
4157,ham,0,0
4158,ham,0,0
4159,ham,0,0
4160,ham,0,0
4161,ham,0,0
4162,spam,0,0
4163,ham,0,0
4164,ham,0,0
4165,ham,0,0
4166,spam,0,0
4167,ham,0,0
4168,ham,0,0
4169,spam,0,0
4170,ham,0,0
4171,ham,0,0
4172,ham,0,0
4173,ham,0,0
4174,ham,0,0
4175,ham,0,0
4176,ham,0,0
4177,ham,0,0
4178,ham,0,0
4179,ham,0,0
4180,ham,0,0
4181,ham,0,0
4182,ham,0,0
4183,spam,0,0
4184,ham,0,0
4185,ham,0,0
4186,ham,0,0
4187,ham,0,0
4188,ham,0,0
4189,ham,0,0
4190,ham,0,0
4191,ham,0,0
4192,ham,0,0
4193,ham,0,0
4194,ham,0,0
4195,ham,0,0
4196,spam,0,0
4197,ham,0,1
4198,spam,0,0
4199,spam,0,0
4200,spam,0,0
4201,ham,0,0
4202,ham,0,0
4203,ham,0,0
4204,ham,0,0
4205,ham,0,0
4206,spam,0,0
4207,ham,0,0
4208,ham,0,0
4209,ham,0,0
4210,ham,0,1
4211,ham,0,0
4212,ham,0,0
4213,spam,0,0
4214,ham,0,0
4215,ham,0,0
4216,ham,0,0
4217,ham,0,0
4218,ham,0,0
4219,ham,0,0
4220,ham,0,0
4221,ham,0,0
4222,ham,0,0
4223,ham,0,0
4224,ham,0,0
4225,ham,0,0
4226,ham,0,0
4227,ham,0,0
4228,ham,0,0
4229,ham,0,0
4230,ham,0,0
4231,ham,0,0
4232,ham,0,0
4233,ham,0,0
4234,ham,0,0
4235,ham,0,0
4236,spam,0,0
4237,spam,0,0
4238,ham,0,0
4239,ham,0,0
4240,ham,0,0
4241,ham,0,0
4242,ham,0,0
4243,spam,0,0
4244,ham,0,0
4245,ham,0,0
4246,ham,0,0
4247,ham,0,0
4248,spam,0,0
4249,spam,0,0
4250,ham,0,0
4251,ham,0,0
4252,ham,0,0
4253,ham,0,0
4254,ham,0,0
4255,ham,0,0
4256,spam,0,0
4257,ham,0,0
4258,spam,0,0
4259,ham,0,0
4260,ham,0,0
4261,ham,0,0
4262,ham,0,0
4263,ham,0,0
4264,ham,0,0
4265,ham,0,0
4266,ham,0,1
4267,ham,0,0
4268,ham,0,0
4269,ham,0,0
4270,ham,0,0
4271,ham,0,0
4272,spam,0,0
4273,ham,0,0
4274,ham,0,0
4275,ham,0,0
4276,ham,0,0
4277,ham,0,0
4278,ham,0,0
4279,ham,0,0
4280,spam,0,0
4281,spam,0,0
4282,ham,0,0
4283,ham,0,0
4284,ham,0,0
4285,ham,0,0
4286,ham,0,0
4287,ham,0,0
4288,ham,0,0
4289,ham,0,0
4290,ham,0,0
4291,ham,0,0
4292,ham,0,0
4293,ham,0,0
4294,ham,0,0
4295,spam,0,0
